tag,pde,n_feat,model,seed,source,t,centroid_model,hf_model,centroid_exact,hf_exact,centroid_err,abs_err
MS_heat_n8_twin_s1234,heat,8,twin,1234,MS,0.25,0.500145800755027,3.68124779998969e-06,0.5001441452957212,3.7042540637756282e-06,1.6554593058604183e-06,1.6554593058604183e-06
MS_heat_n8_twin_s1234,heat,8,twin,1234,MS,0.5,0.5001379452763348,3.4787531446449808e-06,0.500144145295721,3.704254063775615e-06,-6.200019386226607e-06,6.200019386226607e-06
MS_heat_n8_twin_s1234,heat,8,twin,1234,MS,0.75,0.5001381890316967,3.5971966651055057e-06,0.5001441452957209,3.7042540637755956e-06,-5.956264024220559e-06,5.956264024220559e-06
MS_heat_n8_twin_s1234,heat,8,twin,1234,MS,1.0,0.5002159873685333,5.922609101918114e-06,0.5001441452957209,3.7042540637756155e-06,7.18420728124114e-05,7.18420728124114e-05
MS_heat_n8_twin_s2025,heat,8,twin,2025,MS,0.25,0.5001625693185847,4.19323731768449e-06,0.5001441452957212,3.7042540637756282e-06,1.8424022863561262e-05,1.8424022863561262e-05
MS_heat_n8_twin_s2025,heat,8,twin,2025,MS,0.5,0.5001282178992519,3.0958262958818946e-06,0.500144145295721,3.704254063775615e-06,-1.592739646916197e-05,1.592739646916197e-05
MS_heat_n8_twin_s2025,heat,8,twin,2025,MS,0.75,0.5001386875729578,3.486253427826786e-06,0.5001441452957209,3.7042540637755956e-06,-5.457722763169137e-06,5.457722763169137e-06
MS_heat_n8_twin_s2025,heat,8,twin,2025,MS,1.0,0.500251597220924,7.15698859925799e-06,0.5001441452957209,3.7042540637756155e-06,0.00010745192520311697,0.00010745192520311697
MS_heat_n8_twin_s777,heat,8,twin,777,MS,0.25,0.5001430104679486,3.6310344328011513e-06,0.5001441452957212,3.7042540637756282e-06,-1.134827772530933e-06,1.134827772530933e-06
MS_heat_n8_twin_s777,heat,8,twin,777,MS,0.5,0.5001492444103236,3.846167423963626e-06,0.500144145295721,3.704254063775615e-06,5.099114602558075e-06,5.099114602558075e-06
MS_heat_n8_twin_s777,heat,8,twin,777,MS,0.75,0.5001470297876552,3.7940222472013363e-06,0.5001441452957209,3.7042540637755956e-06,2.8844919343073983e-06,2.8844919343073983e-06
MS_heat_n8_twin_s777,heat,8,twin,777,MS,1.0,0.500133251655855,3.4002717156315942e-06,0.5001441452957209,3.7042540637756155e-06,-1.0893639865949822e-05,1.0893639865949822e-05
MS_heat_n3_qapinn_s1234,heat,3,qapinn,1234,MS,0.25,0.500138171109343,3.7171909849471244e-06,0.5001441452957212,3.7042540637756282e-06,-5.974186378154833e-06,5.974186378154833e-06
MS_heat_n3_qapinn_s1234,heat,3,qapinn,1234,MS,0.5,0.5001731697671188,4.684550050756598e-06,0.500144145295721,3.704254063775615e-06,2.902447139774278e-05,2.902447139774278e-05
MS_heat_n3_qapinn_s1234,heat,3,qapinn,1234,MS,0.75,0.5001663839015044,4.147682522096596e-06,0.5001441452957209,3.7042540637755956e-06,2.2238605783431176e-05,2.2238605783431176e-05
MS_heat_n3_qapinn_s1234,heat,3,qapinn,1234,MS,1.0,0.5000705966104788,1.3772031549307943e-06,0.5001441452957209,3.7042540637756155e-06,-7.354868524211966e-05,7.354868524211966e-05
MS_heat_n3_qapinn_s2025,heat,3,qapinn,2025,MS,0.25,0.5001418268913101,3.6535087215486267e-06,0.5001441452957212,3.7042540637756282e-06,-2.3184044110058366e-06,2.3184044110058366e-06
MS_heat_n3_qapinn_s2025,heat,3,qapinn,2025,MS,0.5,0.5001430390614461,3.667506436507023e-06,0.500144145295721,3.704254063775615e-06,-1.1062342749612597e-06,1.1062342749612597e-06
MS_heat_n3_qapinn_s2025,heat,3,qapinn,2025,MS,0.75,0.5001528502590926,3.903290097702179e-06,0.5001441452957209,3.7042540637755956e-06,8.704963371686247e-06,8.704963371686247e-06
MS_heat_n3_qapinn_s2025,heat,3,qapinn,2025,MS,1.0,0.5001550333083844,4.068981442637284e-06,0.5001441452957209,3.7042540637756155e-06,1.088801266346806e-05,1.088801266346806e-05
MS_heat_n3_qapinn_s777,heat,3,qapinn,777,MS,0.25,0.500109114175657,2.8718338738155446e-06,0.5001441452957212,3.7042540637756282e-06,-3.5031120064199506e-05,3.5031120064199506e-05
MS_heat_n3_qapinn_s777,heat,3,qapinn,777,MS,0.5,0.5001973338507449,5.629294274767029e-06,0.500144145295721,3.704254063775615e-06,5.318855502389752e-05,5.318855502389752e-05
MS_heat_n3_qapinn_s777,heat,3,qapinn,777,MS,0.75,0.5001888185046965,4.742487027761645e-06,0.5001441452957209,3.7042540637755956e-06,4.467320897560967e-05,4.467320897560967e-05
MS_heat_n3_qapinn_s777,heat,3,qapinn,777,MS,1.0,0.5000410514908518,1.0152754598609221e-07,0.5001441452957209,3.7042540637756155e-06,-0.00010309380486916986,0.00010309380486916986
MS_heat_n4_qapinn_s1234,heat,4,qapinn,1234,MS,0.25,0.5001315548824564,3.4444722339986686e-06,0.5001441452957212,3.7042540637756282e-06,-1.2590413264734757e-05,1.2590413264734757e-05
MS_heat_n4_qapinn_s1234,heat,4,qapinn,1234,MS,0.5,0.5001609697420162,4.273182704630095e-06,0.500144145295721,3.704254063775615e-06,1.682444629513835e-05,1.682444629513835e-05
MS_heat_n4_qapinn_s1234,heat,4,qapinn,1234,MS,0.75,0.5001660516855073,4.218515517980703e-06,0.5001441452957209,3.7042540637755956e-06,2.1906389786385816e-05,2.1906389786385816e-05
MS_heat_n4_qapinn_s1234,heat,4,qapinn,1234,MS,1.0,0.500061884259349,1.237423354790186e-06,0.5001441452957209,3.7042540637756155e-06,-8.226103637187787e-05,8.226103637187787e-05
MS_heat_n4_qapinn_s2025,heat,4,qapinn,2025,MS,0.25,0.5001735708803634,4.9304744881894316e-06,0.5001441452957212,3.7042540637756282e-06,2.9425584642250868e-05,2.9425584642250868e-05
MS_heat_n4_qapinn_s2025,heat,4,qapinn,2025,MS,0.5,0.5003162677702915,9.391510621906942e-06,0.500144145295721,3.704254063775615e-06,0.00017212247457043528,0.00017212247457043528
MS_heat_n4_qapinn_s2025,heat,4,qapinn,2025,MS,0.75,0.5000920856257492,2.1006115528181066e-06,0.5001441452957209,3.7042540637755956e-06,-5.205966997168243e-05,5.205966997168243e-05
MS_heat_n4_qapinn_s2025,heat,4,qapinn,2025,MS,1.0,0.5003471239208107,1.0995602827469394e-05,0.5001441452957209,3.7042540637756155e-06,0.00020297862508977804,0.00020297862508977804
MS_heat_n4_qapinn_s777,heat,4,qapinn,777,MS,0.25,0.5001306376097171,3.3396623931989742e-06,0.5001441452957212,3.7042540637756282e-06,-1.3507686004055053e-05,1.3507686004055053e-05
MS_heat_n4_qapinn_s777,heat,4,qapinn,777,MS,0.5,0.5001418324628035,3.7290676706610053e-06,0.500144145295721,3.704254063775615e-06,-2.3128329175170492e-06,2.3128329175170492e-06
MS_heat_n4_qapinn_s777,heat,4,qapinn,777,MS,0.75,0.5001608026978054,4.130584859561093e-06,0.5001441452957209,3.7042540637755956e-06,1.6657402084452322e-05,1.6657402084452322e-05
MS_heat_n4_qapinn_s777,heat,4,qapinn,777,MS,1.0,0.5001259030677159,3.140770232844777e-06,0.5001441452957209,3.7042540637756155e-06,-1.8242228005060923e-05,1.8242228005060923e-05
MS_heat_n5_qapinn_s1234,heat,5,qapinn,1234,MS,0.25,0.5001470518683395,3.889970172674533e-06,0.5001441452957212,3.7042540637756282e-06,2.9065726183663543e-06,2.9065726183663543e-06
MS_heat_n5_qapinn_s1234,heat,5,qapinn,1234,MS,0.5,0.5001924713766209,5.081251062020017e-06,0.500144145295721,3.704254063775615e-06,4.8326080899885326e-05,4.8326080899885326e-05
MS_heat_n5_qapinn_s1234,heat,5,qapinn,1234,MS,0.75,0.5001638565592011,3.860063524066264e-06,0.5001441452957209,3.7042540637755956e-06,1.9711263480215457e-05,1.9711263480215457e-05
MS_heat_n5_qapinn_s1234,heat,5,qapinn,1234,MS,1.0,0.5000199073889422,9.261311255687793e-08,0.5001441452957209,3.7042540637756155e-06,-0.0001242379067787347,0.0001242379067787347
MS_heat_n5_qapinn_s2025,heat,5,qapinn,2025,MS,0.25,0.5001601517988196,4.133568457214843e-06,0.5001441452957212,3.7042540637756282e-06,1.600650309840912e-05,1.600650309840912e-05
MS_heat_n5_qapinn_s2025,heat,5,qapinn,2025,MS,0.5,0.5001461044521197,3.6772002343159983e-06,0.500144145295721,3.704254063775615e-06,1.9591563986676164e-06,1.9591563986676164e-06
MS_heat_n5_qapinn_s2025,heat,5,qapinn,2025,MS,0.75,0.5001308874661117,3.3296178770040156e-06,0.5001441452957209,3.7042540637755956e-06,-1.325782960925892e-05,1.325782960925892e-05
MS_heat_n5_qapinn_s2025,heat,5,qapinn,2025,MS,1.0,0.5002076640562481,5.717446662004034e-06,0.5001441452957209,3.7042540637756155e-06,6.35187605271259e-05,6.35187605271259e-05
MS_heat_n5_qapinn_s777,heat,5,qapinn,777,MS,0.25,0.5001485722289724,3.83065175261265e-06,0.5001441452957212,3.7042540637756282e-06,4.42693325120036e-06,4.42693325120036e-06
MS_heat_n5_qapinn_s777,heat,5,qapinn,777,MS,0.5,0.5001504066104986,3.885243486141528e-06,0.500144145295721,3.704254063775615e-06,6.261314777544769e-06,6.261314777544769e-06
MS_heat_n5_qapinn_s777,heat,5,qapinn,777,MS,0.75,0.5001353504667504,3.421406737035816e-06,0.5001441452957209,3.7042540637755956e-06,-8.794828970537516e-06,8.794828970537516e-06
MS_heat_n5_qapinn_s777,heat,5,qapinn,777,MS,1.0,0.5000902875323803,2.1216882304158926e-06,0.5001441452957209,3.7042540637756155e-06,-5.385776334065895e-05,5.385776334065895e-05
MS_heat_n6_qapinn_s1234,heat,6,qapinn,1234,MS,0.25,0.5001368762733985,3.616981624714555e-06,0.5001441452957212,3.7042540637756282e-06,-7.269022322620167e-06,7.269022322620167e-06
MS_heat_n6_qapinn_s1234,heat,6,qapinn,1234,MS,0.5,0.5001836509117377,4.846096460149785e-06,0.500144145295721,3.704254063775615e-06,3.9505616016621836e-05,3.9505616016621836e-05
MS_heat_n6_qapinn_s1234,heat,6,qapinn,1234,MS,0.75,0.500182301102125,4.377279457905962e-06,0.5001441452957209,3.7042540637755956e-06,3.815580640409433e-05,3.815580640409433e-05
MS_heat_n6_qapinn_s1234,heat,6,qapinn,1234,MS,1.0,0.5000450555524638,6.128933096315819e-07,0.5001441452957209,3.7042540637756155e-06,-9.908974325711917e-05,9.908974325711917e-05
MS_heat_n6_qapinn_s2025,heat,6,qapinn,2025,MS,0.25,0.5001420961563144,3.76741370143312e-06,0.5001441452957212,3.7042540637756282e-06,-2.0491394067123636e-06,2.0491394067123636e-06
MS_heat_n6_qapinn_s2025,heat,6,qapinn,2025,MS,0.5,0.5001594715673411,4.1170135162382755e-06,0.500144145295721,3.704254063775615e-06,1.5326271620041965e-05,1.5326271620041965e-05
MS_heat_n6_qapinn_s2025,heat,6,qapinn,2025,MS,0.75,0.5001349253823356,3.3412439655496185e-06,0.5001441452957209,3.7042540637755956e-06,-9.21991338531658e-06,9.21991338531658e-06
MS_heat_n6_qapinn_s2025,heat,6,qapinn,2025,MS,1.0,0.5001108729191928,2.7739327459719143e-06,0.5001441452957209,3.7042540637756155e-06,-3.327237652817061e-05,3.327237652817061e-05
MS_heat_n6_qapinn_s777,heat,6,qapinn,777,MS,0.25,0.5001504912692991,3.8041586395579143e-06,0.5001441452957212,3.7042540637756282e-06,6.345973577959185e-06,6.345973577959185e-06
MS_heat_n6_qapinn_s777,heat,6,qapinn,777,MS,0.5,0.5001374116159324,3.5024016594523447e-06,0.500144145295721,3.704254063775615e-06,-6.733679788650804e-06,6.733679788650804e-06
MS_heat_n6_qapinn_s777,heat,6,qapinn,777,MS,0.75,0.5001348399785461,3.5055892493163573e-06,0.5001441452957209,3.7042540637755956e-06,-9.30531717480143e-06,9.30531717480143e-06
MS_heat_n6_qapinn_s777,heat,6,qapinn,777,MS,1.0,0.5001499210941571,3.942204827361492e-06,0.5001441452957209,3.7042540637756155e-06,5.7757984361916925e-06,5.7757984361916925e-06
MS_heat_n7_qapinn_s1234,heat,7,qapinn,1234,MS,0.25,0.500159487505566,4.2972723047051344e-06,0.5001441452957212,3.7042540637756282e-06,1.5342209844892984e-05,1.5342209844892984e-05
MS_heat_n7_qapinn_s1234,heat,7,qapinn,1234,MS,0.5,0.5002067102617038,5.5088853879313055e-06,0.500144145295721,3.704254063775615e-06,6.256496598278094e-05,6.256496598278094e-05
MS_heat_n7_qapinn_s1234,heat,7,qapinn,1234,MS,0.75,0.5001529979387352,3.6308332797849786e-06,0.5001441452957209,3.7042540637755956e-06,8.8526430143121e-06,8.8526430143121e-06
MS_heat_n7_qapinn_s1234,heat,7,qapinn,1234,MS,1.0,0.5000292926259124,3.1090236060712796e-07,0.5001441452957209,3.7042540637756155e-06,-0.00011485266980848508,0.00011485266980848508
MS_heat_n7_qapinn_s2025,heat,7,qapinn,2025,MS,0.25,0.5001654254313965,4.4052107883156e-06,0.5001441452957212,3.7042540637756282e-06,2.1280135675372236e-05,2.1280135675372236e-05
MS_heat_n7_qapinn_s2025,heat,7,qapinn,2025,MS,0.5,0.5002074227327661,5.661286717152471e-06,0.500144145295721,3.704254063775615e-06,6.327743704503952e-05,6.327743704503952e-05
MS_heat_n7_qapinn_s2025,heat,7,qapinn,2025,MS,0.75,0.5001468337112577,3.568084228891144e-06,0.5001441452957209,3.7042540637755956e-06,2.6884155367445928e-06,2.6884155367445928e-06
MS_heat_n7_qapinn_s2025,heat,7,qapinn,2025,MS,1.0,0.500051945236551,3.974830159986559e-07,0.5001441452957209,3.7042540637756155e-06,-9.220005916987795e-05,9.220005916987795e-05
MS_heat_n7_qapinn_s777,heat,7,qapinn,777,MS,0.25,0.5001544821174093,4.062140818759705e-06,0.5001441452957212,3.7042540637756282e-06,1.0336821688161635e-05,1.0336821688161635e-05
MS_heat_n7_qapinn_s777,heat,7,qapinn,777,MS,0.5,0.5001272232400596,3.2015592038169378e-06,0.500144145295721,3.704254063775615e-06,-1.6922055661394708e-05,1.6922055661394708e-05
MS_heat_n7_qapinn_s777,heat,7,qapinn,777,MS,0.75,0.5001147400174123,2.897541251273369e-06,0.5001441452957209,3.7042540637755956e-06,-2.9405278308636262e-05,2.9405278308636262e-05
MS_heat_n7_qapinn_s777,heat,7,qapinn,777,MS,1.0,0.5004051471808851,1.2144985452884228e-05,0.5001441452957209,3.7042540637756155e-06,0.00026100188516420264,0.00026100188516420264
MS_heat_n8_qapinn_s1234,heat,8,qapinn,1234,MS,0.25,0.5001110251307855,2.7900976251102315e-06,0.5001441452957212,3.7042540637756282e-06,-3.312016493561831e-05,3.312016493561831e-05
MS_heat_n8_qapinn_s1234,heat,8,qapinn,1234,MS,0.5,0.5001810276113727,4.9218469994065936e-06,0.500144145295721,3.704254063775615e-06,3.6882315651687314e-05,3.6882315651687314e-05
MS_heat_n8_qapinn_s1234,heat,8,qapinn,1234,MS,0.75,0.5002210963029708,5.652050167001468e-06,0.5001441452957209,3.7042540637755956e-06,7.695100724991466e-05,7.695100724991466e-05
MS_heat_n8_qapinn_s1234,heat,8,qapinn,1234,MS,1.0,0.500043851754886,5.366026614802933e-07,0.5001441452957209,3.7042540637756155e-06,-0.00010029354083496145,0.00010029354083496145
MS_heat_n8_qapinn_s2025,heat,8,qapinn,2025,MS,0.25,0.5001720397824484,4.604437988574334e-06,0.5001441452957212,3.7042540637756282e-06,2.7894486727242374e-05,2.7894486727242374e-05
MS_heat_n8_qapinn_s2025,heat,8,qapinn,2025,MS,0.5,0.5001226685433565,2.952255282733468e-06,0.500144145295721,3.704254063775615e-06,-2.1476752364524287e-05,2.1476752364524287e-05
MS_heat_n8_qapinn_s2025,heat,8,qapinn,2025,MS,0.75,0.5000980559884968,2.4573089114563237e-06,0.5001441452957209,3.7042540637755956e-06,-4.6089307224161935e-05,4.6089307224161935e-05
MS_heat_n8_qapinn_s2025,heat,8,qapinn,2025,MS,1.0,0.5003921984261978,1.1832357159760739e-05,0.5001441452957209,3.7042540637756155e-06,0.00024805313047682187,0.00024805313047682187
MS_heat_n8_qapinn_s777,heat,8,qapinn,777,MS,0.25,0.5000895074682572,2.2713076331852984e-06,0.5001441452957212,3.7042540637756282e-06,-5.4637827463954736e-05,5.4637827463954736e-05
MS_heat_n8_qapinn_s777,heat,8,qapinn,777,MS,0.5,0.5001156611967235,3.411938805173871e-06,0.500144145295721,3.704254063775615e-06,-2.8484098997583196e-05,2.8484098997583196e-05
MS_heat_n8_qapinn_s777,heat,8,qapinn,777,MS,0.75,0.5001968368657661,5.592911342143049e-06,0.5001441452957209,3.7042540637755956e-06,5.269157004517133e-05,5.269157004517133e-05
MS_heat_n8_qapinn_s777,heat,8,qapinn,777,MS,1.0,0.5004046050930384,9.646329227737412e-06,0.5001441452957209,3.7042540637756155e-06,0.0002604597973174805,0.0002604597973174805
MS_burgers_n3_qapinn_s1234,burgers,3,qapinn,1234,MS,0.25,0.5526927485326467,1.2531790565232188e-06,0.5527385042446051,1.40434210757614e-06,-4.575571195841732e-05,4.575571195841732e-05
MS_burgers_n3_qapinn_s1234,burgers,3,qapinn,1234,MS,0.5,0.6104918302509936,1.1218231622039204e-06,0.610342190741679,9.955402581416152e-07,0.00014963950931468073,0.00014963950931468073
MS_burgers_n3_qapinn_s1234,burgers,3,qapinn,1234,MS,0.75,0.6157302318797702,9.699256764678461e-07,0.6155906794316344,9.338412206059664e-07,0.00013955244813579348,0.00013955244813579348
MS_burgers_n3_qapinn_s1234,burgers,3,qapinn,1234,MS,1.0,0.6014734344067324,7.744912076339006e-07,0.601216735606354,9.634290999399992e-07,0.00025669880037837434,0.00025669880037837434
MS_burgers_n3_qapinn_s2025,burgers,3,qapinn,2025,MS,0.25,0.5448646487129604,7.626517922681082e-07,0.5527385042446051,1.40434210757614e-06,-0.007873855531644769,0.007873855531644769
MS_burgers_n3_qapinn_s2025,burgers,3,qapinn,2025,MS,0.5,0.6057455164811802,7.161522406928819e-06,0.610342190741679,9.955402581416152e-07,-0.004596674260498701,0.004596674260498701
MS_burgers_n3_qapinn_s2025,burgers,3,qapinn,2025,MS,0.75,0.6248021175390641,8.81210878758795e-07,0.6155906794316344,9.338412206059664e-07,0.009211438107429748,0.009211438107429748
MS_burgers_n3_qapinn_s2025,burgers,3,qapinn,2025,MS,1.0,0.6025807550853732,1.83870452409862e-06,0.601216735606354,9.634290999399992e-07,0.0013640194790192073,0.0013640194790192073
MS_burgers_n3_qapinn_s31415,burgers,3,qapinn,31415,MS,0.25,0.5514575338879094,5.113729152303004e-06,0.5527385042446051,1.40434210757614e-06,-0.001280970356695721,0.001280970356695721
MS_burgers_n3_qapinn_s31415,burgers,3,qapinn,31415,MS,0.5,0.6112428184569006,2.8577543122529875e-07,0.610342190741679,9.955402581416152e-07,0.0009006277152217024,0.0009006277152217024
MS_burgers_n3_qapinn_s31415,burgers,3,qapinn,31415,MS,0.75,0.6147895650920004,1.5862194181420267e-07,0.6155906794316344,9.338412206059664e-07,-0.0008011143396339238,0.0008011143396339238
MS_burgers_n3_qapinn_s31415,burgers,3,qapinn,31415,MS,1.0,0.6012148998031812,8.619570719651094e-06,0.601216735606354,9.634290999399992e-07,-1.835803172811623e-06,1.835803172811623e-06
MS_burgers_n3_qapinn_s777,burgers,3,qapinn,777,MS,0.25,0.5515862310737937,3.7913461216350345e-06,0.5527385042446051,1.40434210757614e-06,-0.0011522731708114575,0.0011522731708114575
MS_burgers_n3_qapinn_s777,burgers,3,qapinn,777,MS,0.5,0.6102391630286317,5.76796601829779e-07,0.610342190741679,9.955402581416152e-07,-0.00010302771304726566,0.00010302771304726566
MS_burgers_n3_qapinn_s777,burgers,3,qapinn,777,MS,0.75,0.6156697675905319,1.4285702767344883e-07,0.6155906794316344,9.338412206059664e-07,7.908815889756671e-05,7.908815889756671e-05
MS_burgers_n3_qapinn_s777,burgers,3,qapinn,777,MS,1.0,0.6016963072475981,9.159189941801235e-06,0.601216735606354,9.634290999399992e-07,0.0004795716412441253,0.0004795716412441253
MS_burgers_n3_qapinn_s8080,burgers,3,qapinn,8080,MS,0.25,0.5517067897179211,3.276377840618374e-06,0.5527385042446051,1.40434210757614e-06,-0.0010317145266840466,0.0010317145266840466
MS_burgers_n3_qapinn_s8080,burgers,3,qapinn,8080,MS,0.5,0.6103219370403348,8.875360022320831e-07,0.610342190741679,9.955402581416152e-07,-2.0253701344175035e-05,2.0253701344175035e-05
MS_burgers_n3_qapinn_s8080,burgers,3,qapinn,8080,MS,0.75,0.6150715968161461,5.626104926532918e-07,0.6155906794316344,9.338412206059664e-07,-0.0005190826154882755,0.0005190826154882755
MS_burgers_n3_qapinn_s8080,burgers,3,qapinn,8080,MS,1.0,0.6020051704696959,9.595837150304737e-07,0.601216735606354,9.634290999399992e-07,0.0007884348633419025,0.0007884348633419025
MS_burgers_n3_twin_s31415,burgers,3,twin,31415,MS,0.25,0.5525640751714566,2.3243883944577342e-06,0.5527385042446051,1.40434210757614e-06,-0.00017442907314857425,0.00017442907314857425
MS_burgers_n3_twin_s31415,burgers,3,twin,31415,MS,0.5,0.6101933778820178,4.5318496580910323e-07,0.610342190741679,9.955402581416152e-07,-0.00014881285966117375,0.00014881285966117375
MS_burgers_n3_twin_s31415,burgers,3,twin,31415,MS,0.75,0.6159613281926378,5.184085497262623e-07,0.6155906794316344,9.338412206059664e-07,0.0003706487610034559,0.0003706487610034559
MS_burgers_n3_twin_s31415,burgers,3,twin,31415,MS,1.0,0.6014290693923046,3.5916352712428268e-06,0.601216735606354,9.634290999399992e-07,0.00021233378595053587,0.00021233378595053587
MS_burgers_n3_twin_s8080,burgers,3,twin,8080,MS,0.25,0.5501212026184444,1.6638183225113193e-06,0.5527385042446051,1.40434210757614e-06,-0.002617301626160695,0.002617301626160695
MS_burgers_n3_twin_s8080,burgers,3,twin,8080,MS,0.5,0.6121653442008127,6.245998182785744e-07,0.610342190741679,9.955402581416152e-07,0.0018231534591337528,0.0018231534591337528
MS_burgers_n3_twin_s8080,burgers,3,twin,8080,MS,0.75,0.616848417751768,6.130650939622003e-07,0.6155906794316344,9.338412206059664e-07,0.00125773832013365,0.00125773832013365
MS_burgers_n3_twin_s8080,burgers,3,twin,8080,MS,1.0,0.5945966385495458,1.4854824273762934e-06,0.601216735606354,9.634290999399992e-07,-0.006620097056808216,0.006620097056808216
MS_burgers_n4_qapinn_s1234,burgers,4,qapinn,1234,MS,0.25,0.5525462375524716,1.8704536159667555e-06,0.5527385042446051,1.40434210757614e-06,-0.00019226669213356917,0.00019226669213356917
MS_burgers_n4_qapinn_s1234,burgers,4,qapinn,1234,MS,0.5,0.6104408769825276,1.121234632652648e-06,0.610342190741679,9.955402581416152e-07,9.868624084863331e-05,9.868624084863331e-05
MS_burgers_n4_qapinn_s1234,burgers,4,qapinn,1234,MS,0.75,0.6158069789302494,7.200606386680801e-07,0.6155906794316344,9.338412206059664e-07,0.00021629949861501352,0.00021629949861501352
MS_burgers_n4_qapinn_s1234,burgers,4,qapinn,1234,MS,1.0,0.6009288585449062,2.3381828668727903e-07,0.601216735606354,9.634290999399992e-07,-0.00028787706144783876,0.00028787706144783876
MS_burgers_n4_qapinn_s2025,burgers,4,qapinn,2025,MS,0.25,0.5521196861878521,2.5223217988987812e-06,0.5527385042446051,1.40434210757614e-06,-0.0006188180567530122,0.0006188180567530122
MS_burgers_n4_qapinn_s2025,burgers,4,qapinn,2025,MS,0.5,0.6112690066515986,9.953695849934752e-07,0.610342190741679,9.955402581416152e-07,0.0009268159099196094,0.0009268159099196094
MS_burgers_n4_qapinn_s2025,burgers,4,qapinn,2025,MS,0.75,0.615658440282282,4.3336253996869754e-07,0.6155906794316344,9.338412206059664e-07,6.77608506476357e-05,6.77608506476357e-05
MS_burgers_n4_qapinn_s2025,burgers,4,qapinn,2025,MS,1.0,0.6004676166967735,2.02100447926647e-05,0.601216735606354,9.634290999399992e-07,-0.0007491189095805151,0.0007491189095805151
MS_burgers_n4_qapinn_s31415,burgers,4,qapinn,31415,MS,0.25,0.5523949575274981,2.4929478157547557e-06,0.5527385042446051,1.40434210757614e-06,-0.0003435467171070128,0.0003435467171070128
MS_burgers_n4_qapinn_s31415,burgers,4,qapinn,31415,MS,0.5,0.6102452375510347,8.753671315053023e-07,0.610342190741679,9.955402581416152e-07,-9.695319064428887e-05,9.695319064428887e-05
MS_burgers_n4_qapinn_s31415,burgers,4,qapinn,31415,MS,0.75,0.6156568163448886,8.002110098701337e-07,0.6155906794316344,9.338412206059664e-07,6.613691325418891e-05,6.613691325418891e-05
MS_burgers_n4_qapinn_s31415,burgers,4,qapinn,31415,MS,1.0,0.601210324294206,2.7644123972261297e-07,0.601216735606354,9.634290999399992e-07,-6.411312148069115e-06,6.411312148069115e-06
MS_burgers_n4_qapinn_s777,burgers,4,qapinn,777,MS,0.25,0.5532646139414252,1.8005862614321227e-06,0.5527385042446051,1.40434210757614e-06,0.0005261096968200984,0.0005261096968200984
MS_burgers_n4_qapinn_s777,burgers,4,qapinn,777,MS,0.5,0.6106989896938048,6.936997674437479e-07,0.610342190741679,9.955402581416152e-07,0.00035679895212581414,0.00035679895212581414
MS_burgers_n4_qapinn_s777,burgers,4,qapinn,777,MS,0.75,0.6161056777358418,5.993173199653472e-07,0.6155906794316344,9.338412206059664e-07,0.0005149983042074258,0.0005149983042074258
MS_burgers_n4_qapinn_s777,burgers,4,qapinn,777,MS,1.0,0.601488156825394,3.3750185696983475e-06,0.601216735606354,9.634290999399992e-07,0.00027142121904000227,0.00027142121904000227
MS_burgers_n4_qapinn_s8080,burgers,4,qapinn,8080,MS,0.25,0.5524886203209131,1.1994514083699802e-06,0.5527385042446051,1.40434210757614e-06,-0.0002498839236920736,0.0002498839236920736
MS_burgers_n4_qapinn_s8080,burgers,4,qapinn,8080,MS,0.5,0.6103188283027507,1.1460606951716872e-06,0.610342190741679,9.955402581416152e-07,-2.3362438928198337e-05,2.3362438928198337e-05
MS_burgers_n4_qapinn_s8080,burgers,4,qapinn,8080,MS,0.75,0.6161505506623887,7.495486398284372e-07,0.6155906794316344,9.338412206059664e-07,0.0005598712307542941,0.0005598712307542941
MS_burgers_n4_qapinn_s8080,burgers,4,qapinn,8080,MS,1.0,0.6013357503617242,1.215311473769477e-06,0.601216735606354,9.634290999399992e-07,0.00011901475537012818,0.00011901475537012818
MS_burgers_n4_twin_s31415,burgers,4,twin,31415,MS,0.25,0.552347534676264,1.2721234158813556e-06,0.5527385042446051,1.40434210757614e-06,-0.0003909695683411707,0.0003909695683411707
MS_burgers_n4_twin_s31415,burgers,4,twin,31415,MS,0.5,0.6099815074962636,1.0864539404278877e-06,0.610342190741679,9.955402581416152e-07,-0.000360683245415383,0.000360683245415383
MS_burgers_n4_twin_s31415,burgers,4,twin,31415,MS,0.75,0.6157576895976249,8.665034123451257e-07,0.6155906794316344,9.338412206059664e-07,0.0001670101659905221,0.0001670101659905221
MS_burgers_n4_twin_s31415,burgers,4,twin,31415,MS,1.0,0.6010343495830651,5.261113334514303e-07,0.601216735606354,9.634290999399992e-07,-0.00018238602328890519,0.00018238602328890519
MS_burgers_n4_twin_s8080,burgers,4,twin,8080,MS,0.25,0.5525115817268716,1.287448145992633e-06,0.5527385042446051,1.40434210757614e-06,-0.00022692251773348548,0.00022692251773348548
MS_burgers_n4_twin_s8080,burgers,4,twin,8080,MS,0.5,0.6099711055762497,9.862950472896325e-07,0.610342190741679,9.955402581416152e-07,-0.0003710851654292746,0.0003710851654292746
MS_burgers_n4_twin_s8080,burgers,4,twin,8080,MS,0.75,0.615159669958169,8.111551019556058e-07,0.6155906794316344,9.338412206059664e-07,-0.00043100947346541574,0.00043100947346541574
