tag,path,family,nu,pde,model,n_feat,seed,retry,note,dead,n_steps,loss_first,loss_final,loss_min,mse_u_final,mse_f_final,wall_s,L2,params
MS_heat_n8_qapinn_s1234,WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n8_qapinn_s1234.pt,MS,0.05,heat,qapinn,8,1234,False,,False,352,3.8881306648254395,0.0003542387275956571,0.0003542387275956571,3.0567141493520467e-06,0.0003236715856473893,nan,0.003952953,1931.0
MS_heat_n8_qapinn_s2025,WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n8_qapinn_s2025.pt,MS,0.05,heat,qapinn,8,2025,False,,False,352,4.583845138549805,0.00020555964147206396,0.00020555964147206396,5.571198016696144e-06,0.00014984766312409192,nan,0.002673474,1931.0
MS_heat_n8_qapinn_s777,WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n8_qapinn_s777.pt,MS,0.05,heat,qapinn,8,777,False,,False,352,5.327371120452881,0.00030207133386284113,0.00030207133386284113,4.021462245873408e-06,0.00026185670867562294,nan,0.003673409,1931.0
CT_burgers_n3,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_burgers_n3.pt,CT,0.05,burgers,twin,3,1234,False,Tier-1/2 classical twin,False,1004,2.6349241733551025,0.3775816559791565,0.3775816559791565,0.019422780722379684,0.18335385620594025,nan,0.3198222,1801.0
CT_burgers_n4,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_burgers_n4.pt,CT,0.05,burgers,twin,4,1234,False,Tier-1/2 classical twin,False,1004,4.656685829162598,0.001861289725638926,0.001861289725638926,4.7231886128429323e-05,0.001388970878906548,nan,0.01442216,1827.0
CT_burgers_n5,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_burgers_n5.pt,CT,0.05,burgers,twin,5,1234,False,Tier-1/2 classical twin,False,1004,3.868199586868286,0.002025556517764926,0.002025556517764926,4.404084029374644e-05,0.0015851480420678854,nan,0.01522468,1853.0
CT_heat_n3,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_heat_n3.pt,CT,0.05,heat,twin,3,1234,False,Tier-1/2 classical twin,False,1004,2.660680055618286,0.00024000249686650932,0.00024000249686650932,7.668654689041432e-06,0.00016331594088114798,nan,0.003288245,1801.0
CT_heat_n4,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_heat_n4.pt,CT,0.05,heat,twin,4,1234,False,Tier-1/2 classical twin,False,1004,4.548773765563965,0.0006130578112788498,0.0006130578112788498,3.672797174658626e-05,0.0002457780938129872,nan,0.006634557,1827.0
CT_heat_n5,WISER Results/Phase 2/Djabon Phase 2/Tiers12 c-PINN/qapinn_runs/checkpoints/CT_heat_n5.pt,CT,0.05,heat,twin,5,1234,False,Tier-1/2 classical twin,False,1004,4.1425909996032715,6.318788655335084e-05,6.318788655335084e-05,1.1439117315603653e-06,5.174876787350513e-05,nan,0.001409826,1853.0
MS_burgers_n3_qapinn_s1234,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_qapinn_s1234.pt,MS,0.05,burgers,qapinn,3,1234,False,,False,1005,3.7432782649993896,4.3670381273841485e-05,4.3670381273841485e-05,5.643340728056501e-07,3.802703940891661e-05,nan,0.002575467,1801.0
MS_burgers_n3_qapinn_s2025,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_qapinn_s2025.pt,MS,0.05,burgers,qapinn,3,2025,False,,False,1005,2.8378841876983643,0.0068343523889780045,0.0068343523889780045,8.409938891418278e-05,0.005993358325213194,nan,0.03395623,1801.0
MS_burgers_n3_qapinn_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_qapinn_s31415.pt,MS,0.05,burgers,qapinn,3,31415,False,,False,1005,3.483773946762085,0.001047004945576191,0.001047004945576191,3.252399983466603e-05,0.0007217649254016578,nan,0.007986966,1801.0
MS_burgers_n3_qapinn_s777,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_qapinn_s777.pt,MS,0.05,burgers,qapinn,3,777,False,,False,1005,3.0641942024230957,0.0007107082637958229,0.0007107082637958229,8.691084985912312e-06,0.0006237974157556891,nan,0.007665921,1801.0
MS_burgers_n3_qapinn_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_qapinn_s8080.pt,MS,0.05,burgers,qapinn,3,8080,False,,False,1005,2.784191846847534,0.0007019875920377672,0.0007019875920377672,1.55000998347532e-05,0.0005469865864142776,nan,0.006293995,1801.0
MS_burgers_n3_twin_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_twin_s31415.pt,MS,0.05,burgers,twin,3,31415,False,,False,1005,2.18013596534729,8.93824762897566e-05,8.93824762897566e-05,1.3920288211011211e-06,7.546218694187701e-05,nan,0.001972724,1801.0
MS_burgers_n3_twin_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n3_twin_s8080.pt,MS,0.05,burgers,twin,3,8080,False,,False,1005,4.0713605880737305,0.0023975581862032413,0.0023975581862032413,2.481637966411654e-05,0.002149394480511546,nan,0.01477496,1801.0
MS_burgers_n4_qapinn_s1234,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_qapinn_s1234.pt,MS,0.05,burgers,qapinn,4,1234,False,,False,1005,2.6077003479003906,7.27328733773902e-05,7.27328733773902e-05,1.0777806664918899e-06,6.195506284711882e-05,nan,0.002247833,1827.0
MS_burgers_n4_qapinn_s2025,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_qapinn_s2025.pt,MS,0.05,burgers,qapinn,4,2025,False,,False,1005,5.221278667449951,0.0005931133055128157,0.0005931133055128157,1.3961499462311622e-05,0.00045349833089858294,nan,0.00888521,1827.0
MS_burgers_n4_qapinn_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_qapinn_s31415.pt,MS,0.05,burgers,qapinn,4,31415,False,,False,1005,4.326794147491455,0.000279893254628405,0.000279893254628405,5.401358976087067e-06,0.0002258796594105661,nan,0.002582048,1827.0
MS_burgers_n4_qapinn_s777,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_qapinn_s777.pt,MS,0.05,burgers,qapinn,4,777,False,,False,1005,4.453155517578125,8.01792266429402e-05,8.01792266429402e-05,1.3314685247678426e-06,6.686454435111955e-05,nan,0.006504425,1827.0
MS_burgers_n4_qapinn_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_qapinn_s8080.pt,MS,0.05,burgers,qapinn,4,8080,False,,False,1005,2.662199020385742,6.924560148036107e-05,6.924560148036107e-05,7.957461320984294e-07,6.128814129624516e-05,nan,0.002646503,1827.0
MS_burgers_n4_twin_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_twin_s31415.pt,MS,0.05,burgers,twin,4,31415,False,,False,1005,3.331339120864868,1.6667376257828437e-05,1.6667376257828437e-05,9.239861498144819e-08,1.574338966747746e-05,nan,0.0005876045,1827.0
MS_burgers_n4_twin_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n4_twin_s8080.pt,MS,0.05,burgers,twin,4,8080,False,,False,1005,2.654669761657715,0.00016173292533494532,0.00016173292533494532,7.919353492980008e-07,0.00015381356934085488,nan,0.001914707,1827.0
MS_burgers_n5_qapinn_s1234,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_qapinn_s1234.pt,MS,0.05,burgers,qapinn,5,1234,False,,False,1005,3.815582036972046,0.00013136575580574572,0.00013136575580574572,1.6370045159419533e-06,0.0001149957170127891,nan,0.001841121,1853.0
MS_burgers_n5_qapinn_s2025,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_qapinn_s2025.pt,MS,0.05,burgers,qapinn,5,2025,False,,False,1005,5.524561882019043,0.00014910045138094574,0.00014910045138094574,1.9465808236418525e-06,0.00012963464541826397,nan,0.002183204,1853.0
MS_burgers_n5_qapinn_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_qapinn_s31415.pt,MS,0.05,burgers,qapinn,5,31415,False,,False,1005,3.5208849906921387,6.157161260489374e-05,6.157161260489374e-05,5.667698701472546e-07,5.590391447185539e-05,nan,0.002146128,1853.0
MS_burgers_n5_qapinn_s777,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_qapinn_s777.pt,MS,0.05,burgers,qapinn,5,777,False,,False,1005,3.553494930267334,2.4767739887465723e-05,2.4767739887465723e-05,2.3766740753217164e-07,2.2391066522686742e-05,nan,0.002441641,1853.0
MS_burgers_n5_qapinn_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_qapinn_s8080.pt,MS,0.05,burgers,qapinn,5,8080,False,,False,1005,6.784494400024414,0.0006166053935885429,0.0006166053935885429,7.172345249273349e-06,0.0005448819720186293,nan,0.01408414,1853.0
MS_burgers_n5_twin_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_twin_s31415.pt,MS,0.05,burgers,twin,5,31415,False,,False,1005,3.7478280067443848,2.889445750042796e-05,2.889445750042796e-05,2.824734508521942e-07,2.606972338980995e-05,nan,0.0009091857,1853.0
MS_burgers_n5_twin_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_twin_s8080.pt,MS,0.05,burgers,twin,5,8080,False,,False,1005,10.811885833740234,1.8835655282600783e-05,1.8835655282600783e-05,2.326344912262357e-07,1.650930971663911e-05,nan,0.0009150165,1853.0
MS_heat_n4_qapinn_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s31415.pt,MS,0.05,heat,qapinn,4,31415,False,,False,1005,5.879707336425781,0.0001928281708387658,0.0001928281708387658,2.6128934678126825e-06,0.00016669923206791282,nan,0.002265193,1827.0
MS_heat_n4_qapinn_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s8080.pt,MS,0.05,heat,qapinn,4,8080,False,,False,1005,2.626366138458252,7.645749428775162e-05,7.645749428775162e-05,2.2869835447636433e-06,5.358765702112578e-05,nan,0.001884138,1827.0
MS_heat_n4_twin_s31415,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s31415.pt,MS,0.05,heat,twin,4,31415,False,,False,1005,1.8537849187850952,0.0010110774310305715,0.0010110774310305715,1.1125192941108253e-05,0.0008998254779726267,nan,0.007433058,1827.0
MS_heat_n4_twin_s8080,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s8080.pt,MS,0.05,heat,twin,4,8080,False,,False,1005,2.455796957015991,3.149530675727874e-05,3.149530675727874e-05,6.381019943546562e-07,2.511428829166107e-05,nan,0.001009223,1827.0
T1_burgers_q3,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q3.pt,T1,0.05,burgers,qapinn,3,1234,False,Tier-1 early run,False,1004,10.899478912353516,0.002294836100190878,0.002294836100190878,2.864782072720118e-05,0.002008357783779502,nan,0.01149164,1801.0
T1_burgers_q4,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q4.pt,T1,0.05,burgers,qapinn,4,1234,False,Tier-1 early run,False,1004,4.875454902648926,0.0004910696297883987,0.0004910696297883987,9.961253454093821e-06,0.00039145711343735456,nan,0.005683449,1827.0
T1_burgers_q5,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q5.pt,T1,0.05,burgers,qapinn,5,1234,False,Tier-1 early run,False,1004,4.103939056396484,0.0005106138996779919,0.0005106138996779919,4.4096932469983585e-06,0.00046651699813082814,nan,0.004151443,1853.0
T1_heat_q3,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q3.pt,T1,0.05,heat,qapinn,3,1234,False,Tier-1 early run,False,1004,8.137115478515625,0.0019149559084326029,0.0019149559084326029,4.299386273487471e-05,0.0014850172447040677,nan,0.01205264,1801.0
T1_heat_q4,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q4.pt,T1,0.05,heat,qapinn,4,1234,False,Tier-1 early run,False,1004,4.682875633239746,0.00046410062350332737,0.00046410062350332737,7.542253570136381e-06,0.00038867807597853243,nan,0.003815476,1827.0
T1_heat_q5,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q5.pt,T1,0.05,heat,qapinn,5,1234,False,Tier-1 early run,False,1004,13.8870267868042,0.0005738978506997228,0.0005738978506997228,1.8224838640890084e-05,0.00039164943154901266,nan,0.004670265,1853.0
T2_hero_q5,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T2_hero_q5.pt,T2,0.01/pi,burgers,qapinn,5,1234,False,Tier-2 hero run,False,2016,4.841437816619873,4.435568189364858e-05,4.435568189364858e-05,4.327570763962285e-07,4.0028109651757404e-05,nan,0.003567357,1853.0
T2_smoke_q3,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T2_smoke_q3.pt,T2,0.01/pi,burgers,qapinn,3,1234,False,Tier-2 smoke run,False,242,5.102883338928223,0.23581914603710175,0.23581914603710175,0.007333625573664904,0.16248288750648499,nan,0.4189052,1801.0
V5_burgers_q3,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q3.pt,V5,0.05,burgers,qapinn,3,1234,False,"single-run sweep, global SEED",False,2008,10.899478912353516,0.00032353756250813603,0.00032353756250813603,2.3081665858626366e-06,0.00030045589664950967,nan,0.003621754,1801.0
V5_burgers_q4,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q4.pt,V5,0.05,burgers,qapinn,4,1234,False,"single-run sweep, global SEED",False,2008,4.875454902648926,1.4533967259922065e-05,1.4533967259922065e-05,1.0468473732316852e-07,1.3487119758792687e-05,nan,0.0005857202,1827.0
V5_burgers_q5,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q5.pt,V5,0.05,burgers,qapinn,5,1234,False,"single-run sweep, global SEED",False,2008,4.103939056396484,3.7665733543690294e-05,3.7665733543690294e-05,2.7603036301115935e-07,3.4905431675724685e-05,nan,0.001161264,1853.0
V5_burgers_q6,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q6.pt,V5,0.05,burgers,qapinn,6,1234,False,"single-run sweep, global SEED",False,1204,2.6616313457489014,0.00021761271636933088,0.00021761271636933088,4.141018052905565e-06,0.00017620253493078053,nan,0.004726964,1879.0
V5_burgers_q7,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q7.pt,V5,0.05,burgers,qapinn,7,1234,False,"single-run sweep, global SEED",False,802,2.606602191925049,0.0003719502128660679,0.0003719502128660679,4.98190865982906e-06,0.0003221311199013144,nan,0.003940587,1905.0
V5_burgers_q8,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q8.pt,V5,0.05,burgers,qapinn,8,1234,False,"single-run sweep, global SEED",False,502,3.0786855220794678,0.0008227845537476242,0.0008227845537476242,8.64240610098932e-06,0.0007363604963757098,nan,0.005298296,1931.0
V5_heat_q3,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q3.pt,V5,0.05,heat,qapinn,3,1234,False,"single-run sweep, global SEED",False,2008,5.0797319412231445,3.622627627919428e-05,3.622627627919428e-05,1.172290694739786e-06,2.450336978654377e-05,nan,0.001158506,1801.0
V5_heat_q4,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q4.pt,V5,0.05,heat,qapinn,4,1234,False,"single-run sweep, global SEED",False,2008,8.803791046142578,1.49308343679877e-05,1.49308343679877e-05,2.766593638625636e-07,1.2164240615675226e-05,nan,0.000698011,1827.0
V5_heat_q5,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q5.pt,V5,0.05,heat,qapinn,5,1234,False,"single-run sweep, global SEED",False,2008,3.3534088134765625,9.186408533423673e-06,9.186408533423673e-06,1.491344789883442e-07,7.695063686696813e-06,nan,0.0005801252,1853.0
V5_heat_q6,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q6.pt,V5,0.05,heat,qapinn,6,1234,False,"single-run sweep, global SEED",False,1204,3.309992790222168,3.7751869967905805e-05,3.7751869967905805e-05,3.2207717026722094e-07,3.4531098208390176e-05,nan,0.0008304653,1879.0
V5_heat_q7,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q7.pt,V5,0.05,heat,qapinn,7,1234,False,"single-run sweep, global SEED",False,802,8.077498435974121,0.0003094091371167451,0.0003094091371167451,6.334862064250046e-06,0.00024606051738373935,nan,0.002624831,1905.0
V5_heat_q8,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q8.pt,V5,0.05,heat,qapinn,8,1234,False,"single-run sweep, global SEED",False,502,2.7940123081207275,0.00041618096292950213,0.00041618096292950213,4.8043812057585455e-06,0.00036813714541494846,nan,0.004190493,1931.0
B10_q5_all_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B10_q5_all_expval_v3.pt,ablation,0.05,burgers,qapinn,5,1234,False,"Track-B ablation: ent=all, meas=expval",False,1004,2.5780739784240723,0.0007895838934928179,0.0007895838934928179,1.7293079508817755e-05,0.000616653123870492,nan,0.004879487,1853.0
B13_q6_linear_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B13_q6_linear_expval_v3.pt,ablation,0.05,burgers,qapinn,6,1234,False,"Track-B ablation: ent=linear, meas=expval",False,1004,3.922290802001953,0.0008994776871986687,0.0008994776871986687,1.5208159311441705e-05,0.0007473960868082941,nan,0.01195557,1879.0
B14_q7_linear_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B14_q7_linear_expval_v3.pt,ablation,0.05,burgers,qapinn,7,1234,False,"Track-B ablation: ent=linear, meas=expval",False,1004,2.9408063888549805,0.0002831084711942822,0.0002831084711942822,4.170333795627812e-06,0.00024140512687154114,nan,0.003868931,1905.0
B1_q3_linear_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B1_q3_linear_expval_v3.pt,ablation,0.05,burgers,qapinn,3,1234,False,"Track-B ablation: ent=linear, meas=expval",False,1004,13.569793701171875,0.0031119883060455322,0.0031119883060455322,2.5343162633362226e-05,0.002858556807041168,nan,0.01414378,1801.0
B2_q4_linear_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B2_q4_linear_expval_v3.pt,ablation,0.05,burgers,qapinn,4,1234,False,"Track-B ablation: ent=linear, meas=expval",False,1004,5.234548568725586,0.0026237417478114367,0.0026237417478114367,4.8151585360756144e-05,0.002142225857824087,nan,0.01523385,1827.0
B3_q5_linear_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B3_q5_linear_expval_v3.pt,ablation,0.05,burgers,qapinn,5,1234,False,"Track-B ablation: ent=linear, meas=expval",False,1004,6.383673667907715,0.004823239520192146,0.004823239520192146,9.594255243428051e-05,0.003863814054057002,nan,0.02533816,1853.0
B4_q3_none_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B4_q3_none_expval_v3.pt,ablation,0.05,burgers,qapinn,3,1234,False,"Track-B ablation: ent=none, meas=expval",False,1004,9.73609447479248,1.5137370824813843,1.5137370824813843,0.14207008481025696,0.09303628653287888,nan,1.046122,1801.0
B5_q4_none_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B5_q4_none_expval_v3.pt,ablation,0.05,burgers,qapinn,4,1234,False,"Track-B ablation: ent=none, meas=expval",False,1004,3.771733283996582,1.4115742444992065,1.4115742444992065,0.13574539124965668,0.05412031710147858,nan,1.047925,1827.0
B6_q5_none_expval_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B6_q5_none_expval_v3.pt,ablation,0.05,burgers,qapinn,5,1234,False,"Track-B ablation: ent=none, meas=expval",False,1004,6.8458781242370605,1.625321865081787,1.625321865081787,0.15770545601844788,0.04826733097434044,nan,1.042394,1853.0
B7_q3_linear_probs_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B7_q3_linear_probs_v3.pt,ablation,0.05,burgers,qapinn,3,1234,False,"Track-B ablation: ent=linear, meas=probs",False,1004,5.29102897644043,0.0004889025003649294,0.0004889025003649294,9.328815394837875e-06,0.00039561433368362486,nan,nan,nan
B8_q4_linear_probs_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B8_q4_linear_probs_v3.pt,ablation,0.05,burgers,qapinn,4,1234,False,"Track-B ablation: ent=linear, meas=probs",False,1004,3.741105556488037,0.0001788325753295794,0.0001788325753295794,2.067704826913541e-06,0.0001581555261509493,nan,nan,nan
B9_q5_linear_probs_v3,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B9_q5_linear_probs_v3.pt,ablation,0.05,burgers,qapinn,5,1234,False,"Track-B ablation: ent=linear, meas=probs",False,1004,2.8197672367095947,0.0005776260513812304,0.0005776260513812304,7.091124643920921e-06,0.0005067148013040423,nan,nan,nan
