ckaLL_L0_front__L1,ckaLL_L0_front__L2,ckaLL_L0_front__L3,ckaLL_L0_front__L4,ckaLL_L0_front__L5,ckaLL_L0_quantum__L1,ckaLL_L0_quantum__L2,ckaLL_L0_quantum__L3,ckaLL_L0_quantum__L4,ckaLL_L0_quantum__L5,ckaLL_L1__L2,ckaLL_L1__L3,ckaLL_L1__L4,ckaLL_L1__L5,ckaLL_L2__L3,ckaLL_L2__L4,ckaLL_L2__L5,ckaLL_L3__L4,ckaLL_L3__L5,ckaLL_L4__L5,cka_L0_front_out,cka_L0_quantum_out,cka_L1_out,cka_L2_out,cka_L3_out,cka_L4_out,cka_L5_out,in_primary,model,n_feat,nu,pde,retry,seed,t,tag
0.9882099436903058,0.9374275796816713,0.7720151821890207,0.6187773605072209,0.6939061541913214,,,,,,0.9756649546479952,0.84607613926335,0.6903751966493559,0.7464286283417735,0.9224175796291961,0.7965757465238121,0.8302575937930373,0.9221535617369263,0.8587684442303725,0.9253406447335945,0.3076760718302745,,0.38491425970501253,0.48230368695522474,0.6813480537677229,0.6855543245864781,0.5684525549990415,True,gaaf,5,0.01/pi,burgers,False,777,0.64,MS_hard_burgers_n5_gaaf_s777
0.9881005764436924,0.9359179295707766,0.7639701857291472,0.6135517250376247,0.6889899522699673,,,,,,0.9747858596182493,0.839189968002244,0.6865560364345115,0.7415522043123591,0.9190074329165027,0.7967236855067705,0.8279280384305413,0.9253737273598441,0.8545811334979817,0.9218864700109096,0.30183484401472294,,0.37842211047365487,0.4761972087037218,0.6776229822399208,0.6808821395344111,0.559088402161613,True,gaaf,5,0.01/pi,burgers,False,777,0.68,MS_hard_burgers_n5_gaaf_s777
0.987989486773768,0.9343484803411444,0.7562305804071227,0.609100501241648,0.684369115168,,,,,,0.9738671639704887,0.8326068027030177,0.6834525869197287,0.7370009376059322,0.915937824422527,0.7974913744964477,0.8259117070106059,0.9284528929258974,0.8504023442658214,0.9184760227966023,0.296963011947931,,0.37306755140692455,0.4714775284720514,0.6748670892518147,0.6766733741844311,0.5496908434480486,True,gaaf,5,0.01/pi,burgers,False,777,0.72,MS_hard_burgers_n5_gaaf_s777
0.9878767504318553,0.9327191137727899,0.7488491874278596,0.6053406542879234,0.6800407310304776,,,,,,0.9729086375452927,0.8263766850932098,0.6809764863029892,0.7327709519830335,0.9132376540566914,0.7987880490329728,0.8241913013673254,0.9313490889941771,0.8462500111649671,0.9151168543264598,0.29290871572198485,,0.3686946551175143,0.46800105285117444,0.6730346338418352,0.6730430246085913,0.5403439480594764,True,gaaf,5,0.01/pi,burgers,False,777,0.76,MS_hard_burgers_n5_gaaf_s777
0.9877624494725821,0.9310300931396435,0.7418638309149157,0.6022012891903628,0.6759984738525909,,,,,,0.9719103338488522,0.8205347599137115,0.679056308298446,0.7288534832086484,0.9109230151752329,0.8005407761890531,0.8227447045672965,0.9340448539990758,0.8421436669763994,0.911823349112354,0.28955066521180184,,0.3651760179043522,0.46564783538481286,0.6720698183081153,0.6700466697459005,0.5311284335685071,True,gaaf,5,0.01/pi,burgers,False,777,0.8,MS_hard_burgers_n5_gaaf_s777
0.9876466808407496,0.9292820401969879,0.7352999726332954,0.5996217067874817,0.6722348615256263,,,,,,0.9708725613547707,0.8151039506858255,0.677633777533996,0.725237762290041,0.9089995496720231,0.8026898635238289,0.8215482464571455,0.936538096275265,0.8381031109261191,0.9086122105221367,0.2867865524267919,,0.36239986380576605,0.46430588293584335,0.6718923932561057,0.6676824120437059,0.5221086344776285,True,gaaf,5,0.01/pi,burgers,False,777,0.84,MS_hard_burgers_n5_gaaf_s777
0.9875295509684571,0.9274760078667956,0.729173068562997,0.5975493627729803,0.6687422715924137,,,,,,0.9697959424181286,0.8100972783749485,0.6766604841413946,0.7219126677181034,0.9074644739737775,0.8051851309683287,0.8205784517990514,0.9388359258311023,0.8341468067635291,0.9054986294024078,0.28453174630214706,,0.360270149854599,0.46387220424117565,0.6724097873654697,0.6659141995432769,0.5133308837731149,True,gaaf,5,0.01/pi,burgers,False,777,0.88,MS_hard_burgers_n5_gaaf_s777
0.9874111791820952,0.9256134670415699,0.7234907976494799,0.5959381742704908,0.6655112568905746,,,,,,0.9686814024938071,0.8055201001927058,0.6760951614670914,0.7188652915389365,0.9063085165446183,0.8079828847710261,0.8198108120859553,0.9409501449429652,0.8302893542364237,0.902495285615594,0.2827268967072864,,0.3587177034622912,0.46426860710267137,0.6735486516237258,0.6647078347463765,0.5048421650446047,True,gaaf,5,0.01/pi,burgers,False,777,0.92,MS_hard_burgers_n5_gaaf_s777
0.9872916962506862,0.9236963928066356,0.7182548082325855,0.5947468196223809,0.6625322784044473,,,,,,0.9675302336986126,0.8013718329445988,0.6759013559740867,0.7160829453025698,0.905517414306896,0.8110434130275284,0.8192220511951949,0.9428941364131499,0.8265429094318681,0.8996129679470204,0.28133704180008,,0.35769954660021286,0.4654414630917772,0.6752561572731949,0.6640337682846493,0.49670285533049596,True,gaaf,5,0.01/pi,burgers,False,777,0.96,MS_hard_burgers_n5_gaaf_s777
0.9871712459510127,0.9217271505500291,0.7134619851568226,0.5939381023183611,0.6597997785461245,,,,,,0.9663440139572499,0.7976472243127982,0.676046411888173,0.7135572595740879,0.9050732156235306,0.8143302991711568,0.8187944163918198,0.9446816909467097,0.8229186113853841,0.8968574736230547,0.2803195228914587,,0.35715880272011497,0.4673106574846898,0.6774277585691021,0.6638021310991743,0.48894557285705453,True,gaaf,5,0.01/pi,burgers,False,777,1.0,MS_hard_burgers_n5_gaaf_s777
0.9949112426225007,0.9557307072198953,0.9185448784190942,0.8828920688232748,0.8847534904361305,,,,,,0.9782315653743031,0.9438328462403759,0.9106217252159029,0.9116350241354453,0.9850785652471592,0.9551252071976725,0.9572529704608261,0.980356173652989,0.9759629143759543,0.9938253608259382,0.8107729652350083,,0.8415143448943254,0.8804800273088815,0.8522675918170945,0.851818344705461,0.8829039769835025,True,gaaf,6,0.01/pi,burgers,False,1234,0.0,MS_hard_burgers_n6_gaaf_s1234
0.9949866196357452,0.9551377204789515,0.9211974400747278,0.8856011935433277,0.8822625102666054,,,,,,0.9777953745480111,0.9459679932468343,0.9120419916042138,0.9091030782240952,0.9862466837887465,0.9557076848731925,0.9562156066388013,0.980448631531161,0.9751647110646052,0.9930421111429267,0.7838319383432437,,0.8210681702721374,0.872719231387938,0.848571479348228,0.8481448014853431,0.8807300608816345,True,gaaf,6,0.01/pi,burgers,False,1234,0.04,MS_hard_burgers_n6_gaaf_s1234
0.9950458484322188,0.9546289407601024,0.9236585226976675,0.8889397763708503,0.8802129690445746,,,,,,0.9774138098217168,0.9481082472989324,0.9142284459222223,0.9070261912108404,0.9875746680107531,0.9570890192757723,0.9555314023890947,0.9809088073290992,0.9745371316281513,0.9921717305275463,0.7564088811845356,,0.7997118688763719,0.8642731538833572,0.8448937438808457,0.8444705382701877,0.8789358344051921,True,gaaf,6,0.01/pi,burgers,False,1234,0.08,MS_hard_burgers_n6_gaaf_s1234
0.9950892501894837,0.9542216411707932,0.9258833636959647,0.8927142747327635,0.8782791919314272,,,,,,0.9771100651931935,0.9501958706885405,0.9170350337689721,0.9051442290210507,0.9889653852392147,0.9590707997479682,0.9549314272779376,0.9816010533663715,0.9739177126764165,0.9912354844211951,0.727978988419941,,0.7768549286178289,0.8544654119874295,0.8407796402921948,0.8406814551900359,0.8774481319918044,True,gaaf,6,0.01/pi,burgers,False,1234,0.12,MS_hard_burgers_n6_gaaf_s1234
0.9951174072305564,0.9539190322946071,0.9278011610087121,0.8967643212987694,0.876273385426555,,,,,,0.9768941216031973,0.9521337085625181,0.9203422122977656,0.9033023166322193,0.9902990889461849,0.9615181884666534,0.9542240993765638,0.9824414758852511,0.9731556905860478,0.9902334422338951,0.6983031318288506,,0.7521276597921633,0.8426092987062166,0.8356484181622558,0.8366031654991096,0.8761938802647473,True,gaaf,6,0.01/pi,burgers,False,1234,0.16,MS_hard_burgers_n6_gaaf_s1234
0.9951311319051408,0.953713517850927,0.9293560498566549,0.9009215610236054,0.8740953941678431,,,,,,0.9767649564797223,0.9538271700228298,0.9240086799154752,0.9014072236237793,0.9914654768782754,0.9643053018501208,0.953271485797583,0.9833872621932396,0.9721328687188233,0.9891460773040958,0.6673654895524228,,0.7253575896502095,0.8280156862347635,0.8287654414172141,0.8318752158310716,0.8749848108297104,True,gaaf,6,0.01/pi,burgers,False,1234,0.2,MS_hard_burgers_n6_gaaf_s1234
0.9951314289876961,0.953590410129351,0.9305406632797129,0.9049595800608504,0.8716979313275467,,,,,,0.9767136140705387,0.9552254000946089,0.9278155484484899,0.8993950826976218,0.992400154455563,0.9672598275782558,0.951974716285043,0.9844046819429866,0.9707762993263586,0.98794567588702,0.6354020059589519,,0.6966325697659554,0.810121055401787,0.8192989364977125,0.8258600387495026,0.8733845893447341,True,gaaf,6,0.01/pi,burgers,False,1234,0.24,MS_hard_burgers_n6_gaaf_s1234
0.9951194534692647,0.953531478462036,0.9313977074188066,0.9085839595970068,0.8691123488002677,,,,,,0.976726445696912,0.9563334520537334,0.9314524902994888,0.8972622729937654,0.9930978030738756,0.9701423098576266,0.9503192435014816,0.985429577667397,0.9690911364797954,0.9866310702653296,0.6030426454267956,,0.6664966625548577,0.7888398573350278,0.8066105678996637,0.8177406502913653,0.8706568982970866,True,gaaf,6,0.01/pi,burgers,False,1234,0.28,MS_hard_burgers_n6_gaaf_s1234
0.9950964684524333,0.9535179072957086,0.931992479429818,0.9115028206292733,0.8665260713018111,,,,,,0.9767879828875894,0.9571919134285612,0.9345898170169552,0.8951549695868881,0.9935948607233496,0.972698716565318,0.9484738450205882,0.9863674372749924,0.9672345106850786,0.985289263927312,0.5715373703112885,,0.6362560637912881,0.765121086880814,0.7908832057943223,0.8070629806377658,0.8660305914688067,True,gaaf,6,0.01/pi,burgers,False,1234,0.32,MS_hard_burgers_n6_gaaf_s1234
0.9950638025023048,0.9535324506491677,0.9323835678848347,0.9135440511220051,0.8642600479668063,,,,,,0.9768831460484251,0.9578480183013,0.9370039240320783,0.8933614964501373,0.993941066215295,0.9747591023124625,0.9467840642008152,0.9871420568495932,0.9655184370730803,0.9841115926755364,0.5426609976632999,,0.6079273199453529,0.7411212916607572,0.773611284068673,0.7945143398037646,0.8593593080293921,True,gaaf,6,0.01/pi,burgers,False,1234,0.36,MS_hard_burgers_n6_gaaf_s1234
0.995022808504004,0.953560734111361,0.9326103696977796,0.9147142568301172,0.8625615230680966,,,,,,0.9769986811135699,0.9583389542182678,0.9386476815256145,0.8921121985065626,0.9941798402107572,0.9762901611153953,0.9455557963163885,0.9877334839391495,0.9642287719341867,0.9832817840478539,0.51786522858614,,0.5832864081113449,0.7191779436437323,0.7569255412861515,0.7817650104991442,0.851420117022563,True,gaaf,6,0.01/pi,burgers,False,1234,0.4,MS_hard_burgers_n6_gaaf_s1234
0.994974831252686,0.9535918068416548,0.932695786381623,0.915153742361431,0.8614391246422614,,,,,,0.9771238730599132,0.9586895217331111,0.9396142440047687,0.8914103948993535,0.9943419820958388,0.9773608692862515,0.9448592505122047,0.9881665991819302,0.9634450605118441,0.9828493152311589,0.49747210903637085,,0.5628886606050153,0.7004553205394302,0.7422185889968906,0.7702380925883243,0.8432963669387057,True,gaaf,6,0.01/pi,burgers,False,1234,0.44,MS_hard_burgers_n6_gaaf_s1234
0.9949211735615549,0.9536181158315988,0.932654055964943,0.9150499113912414,0.8607243967179413,,,,,,0.9772507083114992,0.958916425628363,0.9400540434635962,0.8910868281744457,0.9944472198020846,0.9780750865860998,0.9445673728102608,0.9884787970833511,0.9630657062019276,0.9827405045794197,0.48087474736791397,,0.546221712327809,0.6848417650572414,0.7297431089815521,0.7604347735753123,0.835707196504533,True,gaaf,6,0.01/pi,burgers,False,1234,0.48,MS_hard_burgers_n6_gaaf_s1234
0.9948630779722432,0.9536351210978276,0.9324971969133615,0.914576971165438,0.8602217407281637,,,,,,0.9773736602750395,0.9590329702358326,0.9401142548846964,0.8909456906852581,0.994507932889147,0.9785274979780059,0.9445027153583729,0.9887005467420167,0.962937621957528,0.9828475763718821,0.4672226595715041,,0.5324539257012143,0.6717163192147882,0.7191816344495814,0.7522592776481091,0.8289516421242002,True,gaaf,6,0.01/pi,burgers,False,1234,0.52,MS_hard_burgers_n6_gaaf_s1234
0.9948017031984744,0.9536407240318368,0.9322381701119371,0.9138732442756282,0.8597877015426091,,,,,,0.9774892944575375,0.9590518166910175,0.9399145980262514,0.8908426559146471,0.9945323104892323,0.9787901723626072,0.9445231269033363,0.9888518991724734,0.9629342781486102,0.9830818140467,0.45580327487650235,,0.520871215209799,0.6604772178136665,0.7101369688731167,0.7454427179365462,0.823091068743714,True,gaaf,6,0.01/pi,burgers,False,1234,0.56,MS_hard_burgers_n6_gaaf_s1234
0.9947381145527152,0.9536346383815497,0.9318915167598374,0.9130399189837255,0.8593412893327002,,,,,,0.977595783429399,0.9589858664481085,0.9395444270674653,0.8906951036801566,0.9945263226108241,0.9789144186664142,0.9445390104420829,0.9889454114796371,0.9629722837788867,0.9833834097678527,0.4461146555306865,,0.510971307327469,0.650692442546056,0.7023021121195837,0.7397328349033955,0.8180850273551764,True,gaaf,6,0.01/pi,burgers,False,1234,0.6,MS_hard_burgers_n6_gaaf_s1234
0.9946732749949048,0.953617832646768,0.9314727367576515,0.9121470589269429,0.8588489115116746,,,,,,0.9776924712991468,0.958848131750717,0.9390672757871119,0.8904674653990774,0.9944947605137741,0.9789361534690589,0.9445034796488901,0.988989310221919,0.9630035702315801,0.98371558811749,0.4378292299632409,,0.5024317579229229,0.6420915498456721,0.6954781321600013,0.7349448831788564,0.8138620450455648,True,gaaf,6,0.01/pi,burgers,False,1234,0.64,MS_hard_burgers_n6_gaaf_s1234
0.9946080418012624,0.953592042083961,0.9309972737950246,0.9112407527835218,0.8583065099329162,,,,,,0.9777794837597283,0.9586512000100278,0.9385266410654008,0.8901538096268388,0.9944417055031883,0.9788804860904289,0.9443979927609921,0.9889893554925889,0.9630035894010103,0.9840569642321874,0.43074135409522735,,0.4950563829856883,0.6345210806558648,0.6895499291700754,0.7309607425528164,0.8103507632562399,True,gaaf,6,0.01/pi,burgers,False,1234,0.68,MS_hard_burgers_n6_gaaf_s1234
0.9945431665024416,0.9535594062814028,0.9304796374162716,0.9103495139431971,0.8577259492376398,,,,,,0.9778574318013202,0.9584067222693472,0.9379511778557142,0.8897645590205207,0.9943707162583493,0.9787649475788623,0.9442208550498592,0.9889497614325325,0.9629620447240049,0.9843958629051748,0.4247250547391788,,0.48873087221647366,0.6279031034192,0.684458654921302,0.727714083468881,0.8074910934660519,True,gaaf,6,0.01/pi,burgers,False,1234,0.72,MS_hard_burgers_n6_gaaf_s1234
0.9944792971101865,0.9535221903511029,0.9299327881468388,0.9094892938574044,0.8571255686998152,,,,,,0.9779271881475394,0.9581250550059296,0.9373587375964861,0.8893172433896429,0.9942848954292762,0.9786015727693627,0.943979022477144,0.9888735813354458,0.9628764723843576,0.9847265450153538,0.41970309651067517,,0.48339003745783937,0.6222035074439022,0.6801791905176762,0.72517370494088,0.8052360924283788,True,gaaf,6,0.01/pi,burgers,False,1234,0.76,MS_hard_burgers_n6_gaaf_s1234
0.994416984274486,0.9534826090547068,0.9293678771697751,0.9086675605322141,0.8565246411404205,,,,,,0.9779897321977096,0.9578151187511823,0.9367596375394533,0.8888309671340134,0.9941869285752445,0.9783984324315133,0.9436829994193119,0.9887629099815025,0.9627482166691446,0.9850468483957348,0.415626994690421,,0.478996616335636,0.617411111568673,0.6767044402920672,0.7233299068392721,0.8035504081462149,True,gaaf,6,0.01/pi,burgers,False,1234,0.8,MS_hard_burgers_n6_gaaf_s1234
0.9943566859674418,0.9534427117496624,0.9287941482356031,0.9078861614539132,0.8559400503104748,,,,,,0.9780460527205947,0.9574843629881352,0.9361590035275497,0.8883230531066333,0.9940790953086764,0.9781607166401848,0.9433436196236034,0.9886191228216928,0.9625800112561946,0.9853565955082638,0.4124625785216198,,0.47552594188464564,0.6135223149635882,0.6740332383335479,0.7221825360636615,0.8024065773372144,True,gaaf,6,0.01/pi,burgers,False,1234,0.84,MS_hard_burgers_n6_gaaf_s1234
0.9942987751425858,0.9534043178052071,0.9282190731529307,0.9071435157546381,0.8553848695357071,,,,,,0.9780970879588169,0.9571388977889289,0.93555860496194,0.8878075219386729,0.993963319400238,0.9778916075461255,0.9429703863708772,0.9884430278189688,0.9623745710576798,0.9856565889180038,0.410181483498844,,0.4729569724454229,0.6105320710582235,0.6721624736918794,0.7217325742972237,0.8017815369000848,True,gaaf,6,0.01/pi,burgers,False,1234,0.88,MS_hard_burgers_n6_gaaf_s1234
0.9942435493935803,0.9533689888780967,0.9276485133586871,0.9064360068952019,0.8548675722648391,,,,,,0.9781436863317639,0.9567836175892164,0.9349580319910289,0.887294175357816,0.9938412029657584,0.9775928608280317,0.9425703328218397,0.9882350125219727,0.962133584017956,0.9859477959940495,0.4087538026989567,,0.47126444236782256,0.6084256151647045,0.6710792228274922,0.7219737883021283,0.8016522094628828,True,gaaf,6,0.01/pi,burgers,False,1234,0.92,MS_hard_burgers_n6_gaaf_s1234
0.9941912354499179,0.9533380317335153,0.9270869580166214,0.9057590385636483,0.8543922221840538,,,,,,0.9781866042381776,0.9564223958028947,0.9343556479442621,0.8867886732597706,0.9937140666021802,0.9772653144611647,0.9421477693426277,0.987995208541998,0.9618573732089404,0.9862308384288456,0.4081445535950328,,0.4704151887662606,0.6071747697407305,0.6707568502824192,0.7228879212454575,0.8019928505120926,True,gaaf,6,0.01/pi,burgers,False,1234,0.96,MS_hard_burgers_n6_gaaf_s1234
0.9941420018238843,0.9533124974672585,0.9265377376623519,0.9051075830331382,0.8539590504254279,,,,,,0.9782264860363593,0.9560582382096585,0.9337490971145315,0.8862930018867252,0.9935829957764049,0.9769092047777643,0.9417044937995861,0.9877235860934076,0.9615449467130842,0.9865058117893023,0.40831276320426285,,0.4703675430686245,0.6067380947370246,0.6711550453005808,0.7244441820942163,0.8027746298639781,True,gaaf,6,0.01/pi,burgers,False,1234,1.0,MS_hard_burgers_n6_gaaf_s1234
0.9777983668245779,0.9395101395326381,0.8977209585030042,0.8680087828424548,0.9075855541496949,,,,,,0.9888446956512509,0.966642776278569,0.9469986292180401,0.9709946869237711,0.9889267086251702,0.9763026844353608,0.9851502417370535,0.9934228130985491,0.993468601319723,0.989275693629616,0.6447437064262163,,0.766703272046377,0.8208000257914977,0.8502060421585851,0.8549500730440144,0.8571381961394828,True,gaaf,6,0.01/pi,burgers,False,2025,0.0,MS_hard_burgers_n6_gaaf_s2025
0.9778557610857684,0.9366695741156581,0.8929913326870215,0.864431335150309,0.9004854545963832,,,,,,0.9875559698862071,0.9638133058157198,0.9439007331162367,0.9672201314233223,0.9888509607063887,0.9758006766366077,0.9847215652450452,0.9935954848798949,0.9936844565913389,0.9903165635845227,0.6116015561746074,,0.7421222217763789,0.8076738539524352,0.8400325933320454,0.8451478751517429,0.8460923160747229,True,gaaf,6,0.01/pi,burgers,False,2025,0.04,MS_hard_burgers_n6_gaaf_s2025
0.9778237246889255,0.933306264209871,0.8882677284455847,0.8614305210589733,0.8934088069106498,,,,,,0.9860270708854864,0.960915004139796,0.9411932798331597,0.9632487009942506,0.9889429866237611,0.975786970111559,0.9845630755988674,0.9938638468919482,0.9940223028440768,0.9914819453193079,0.5796709046663463,,0.7177179927519217,0.7954342791189264,0.8307192052805074,0.8358636298071945,0.8355672724070932,True,gaaf,6,0.01/pi,burgers,False,2025,0.08,MS_hard_burgers_n6_gaaf_s2025
0.9777185039007152,0.9295336662086718,0.8836129557767628,0.8590018047743107,0.8864644235304686,,,,,,0.9842873293209164,0.957974125069133,0.9388847671383366,0.9590911678072258,0.9891728929048261,0.9762001912598774,0.9846172515406518,0.9942034735669866,0.9944697999445257,0.9927423465542227,0.5487133430303358,,0.6930813184773599,0.7834864567558882,0.82180140112496,0.8267359629228475,0.8252587221567927,True,gaaf,6,0.01/pi,burgers,False,2025,0.12,MS_hard_burgers_n6_gaaf_s2025
0.9775594333167442,0.925536287148209,0.8791058209759621,0.8571734271427099,0.8797709591811699,,,,,,0.9824038800414922,0.9550341739627322,0.9370072416509418,0.9547726214942166,0.9895035963323526,0.9769643807903142,0.9847965567367463,0.9945893500810659,0.9949932878753196,0.9940731813969368,0.5185479506805064,,0.6678576730492245,0.7711892427758332,0.8128158500138041,0.8174086851508344,0.8148731430817366,True,gaaf,6,0.01/pi,burgers,False,2025,0.16,MS_hard_burgers_n6_gaaf_s2025
0.9773666472930869,0.9215518791406481,0.8748498311691537,0.8560063657954358,0.873473523511498,,,,,,0.9804799717962385,0.9521640593652152,0.9356252784364509,0.9503524798200883,0.989894514019681,0.9780072277129871,0.984983405245995,0.9949972674081171,0.9955338575760676,0.9954472852062576,0.4890865613132154,,0.641777114286831,0.7578418017413981,0.8032691628216682,0.8075117080987303,0.8041204548274629,True,gaaf,6,0.01/pi,burgers,False,2025,0.2,MS_hard_burgers_n6_gaaf_s2025
0.9771588836091379,0.9178354763417766,0.8709736719572938,0.8555677074982353,0.8677531860765386,,,,,,0.9786415612535081,0.9494618125415903,0.9348217536514942,0.9459428412870441,0.9903039493471861,0.9792689146806177,0.9850315504357249,0.9954065805373775,0.9959997162779427,0.9968158473171657,0.4603453310263747,,0.614680117514456,0.7426752451050538,0.7925637407897242,0.7966137978438088,0.7926906572372636,True,gaaf,6,0.01/pi,burgers,False,2025,0.24,MS_hard_burgers_n6_gaaf_s2025
0.9769517550829468,0.9146115853681666,0.8676212731555163,0.8558783687240652,0.8628379042615254,,,,,,0.9770126161960759,0.9470512497015785,0.9346555762998903,0.9417355295953328,0.9906934262250636,0.9806973327715129,0.9847893673253963,0.9958073720957671,0.9962593093230561,0.9980687072559824,0.4324831754371152,,0.5865959586468964,0.7249214855995895,0.7799223771437266,0.7841548571522533,0.7802332176774083,True,gaaf,6,0.01/pi,burgers,False,2025,0.28,MS_hard_burgers_n6_gaaf_s2025
0.9767566342749399,0.9120298962867663,0.864930975241922,0.8568546045743493,0.8590667815036471,,,,,,0.9756870755348729,0.9450683429663032,0.9351018708147962,0.9380964050745572,0.9910387357402747,0.9822298931727877,0.9842263293484038,0.9962087669018704,0.9961896106625872,0.9989921865939408,0.4059791478634381,,0.55803286116964,0.7041745692462099,0.7645027805661675,0.7693872161376364,0.7663514543510351,True,gaaf,6,0.01/pi,burgers,False,2025,0.32,MS_hard_burgers_n6_gaaf_s2025
0.9765802391120695,0.9101430450006219,0.8630023162886917,0.8582930933410319,0.8570332657413089,,,,,,0.9747103438032425,0.9436307252788461,0.936017645411593,0.9357595026414606,0.9913417064011448,0.9837692373844007,0.9837620214034797,0.9966200714354815,0.9959238468487607,0.9994065257839173,0.3822990137771658,,0.531020353464411,0.6818821542276261,0.7467300593198679,0.7522142367263673,0.7509944345413012,True,gaaf,6,0.01/pi,burgers,False,2025,0.36,MS_hard_burgers_n6_gaaf_s2025
0.9764248559043633,0.908915299884034,0.861857306611742,0.8599313233994137,0.8570959871612926,,,,,,0.9740789584550448,0.9427937336349516,0.9371823346430361,0.9353211956506194,0.9916240538421406,0.9851821577412396,0.9840487965955337,0.9970041557068998,0.9958862501814664,0.9994977046629423,0.3640437126094479,,0.5095359996928325,0.6627002767933023,0.730430169671713,0.7357011426951763,0.7358196456282005,True,gaaf,6,0.01/pi,burgers,False,2025,0.4,MS_hard_burgers_n6_gaaf_s2025
0.9762890653210182,0.9082538349858242,0.8614247451794829,0.8615484064173285,0.8585450403911503,,,,,,0.9737555022928408,0.9425255827340796,0.9384003900679105,0.9362455616590084,0.9919049262651113,0.9863656670020748,0.9849701300052067,0.9973079486626881,0.9961475018616576,0.9995386006620693,0.35193772459573713,,0.49521153060676393,0.6494771958124037,0.7186490646769418,0.7231300072200303,0.723088645626088,True,gaaf,6,0.01/pi,burgers,False,2025,0.44,MS_hard_burgers_n6_gaaf_s2025
0.9761687903127302,0.908044389331676,0.8615649784182303,0.8630184516624735,0.8603940831498363,,,,,,0.973687834832233,0.9427256514658782,0.9395603598585953,0.9376231739230287,0.9921869918847596,0.9872953209392183,0.9860002608451187,0.9975206007421583,0.9964830222509915,0.9995897033635004,0.34425008989660083,,0.4861609678740442,0.6407920689288064,0.7104506804894887,0.7142447431415893,0.7132828077513721,True,gaaf,6,0.01/pi,burgers,False,2025,0.48,MS_hard_burgers_n6_gaaf_s2025
0.9760584157100802,0.9081769103177999,0.8621137233303892,0.8642910194048609,0.8621119275685447,,,,,,0.9738233171944036,0.9432653244492074,0.9406167311554582,0.9389596439295771,0.9924591224113763,0.9879966595293016,0.9868537438423779,0.9976613404855095,0.996758914600501,0.9996430610269588,0.33925127471266986,,0.48031405679930994,0.6346932477924206,0.7042400770851655,0.7077686424144453,0.7059130272120633,True,gaaf,6,0.01/pi,burgers,False,2025,0.52,MS_hard_burgers_n6_gaaf_s2025
0.9759518147488295,0.9085577329223885,0.8629182222779004,0.865354511684874,0.8635205893934568,,,,,,0.9741155543071087,0.9440226181425573,0.9415562557971978,0.9400929235178515,0.9927059564271851,0.9885072217306785,0.9874640610623682,0.997752778658709,0.9969461584270022,0.9996904155751565,0.3359014075342356,,0.4764286620429627,0.6300530347161504,0.6991688685424626,0.7028572797318956,0.700420569223327,True,gaaf,6,0.01/pi,burgers,False,2025,0.56,MS_hard_burgers_n6_gaaf_s2025
0.9758431282231105,0.9091120275278332,0.8638557389364684,0.8662133355278341,0.864596563021043,,,,,,0.9745259131814382,0.944899907868913,0.9423783875564546,0.941001494547758,0.9929153285943807,0.9888603661112213,0.9878496932340054,0.9978117325731378,0.9970557321097852,0.9997277576370626,0.3336006449784083,,0.4737927046875398,0.6262710129287705,0.6948506378495551,0.6990278056140027,0.6963359505524855,True,gaaf,6,0.01/pi,burgers,False,2025,0.6,MS_hard_burgers_n6_gaaf_s2025
0.9757272820464413,0.9097817420884101,0.8648371092744799,0.8668782634650639,0.8653704401858936,,,,,,0.9750228147527323,0.9458273118949939,0.9430876268261879,0.9417100565700522,0.9930808392350509,0.9890826646096282,0.9880498789772238,0.9978491919320693,0.9971073339056765,0.9997543415713462,0.33198754923073065,,0.47197846484232875,0.62301106017674,0.6910926295161747,0.6959893794521813,0.6932962599688496,True,gaaf,6,0.01/pi,burgers,False,2025,0.64,MS_hard_burgers_n6_gaaf_s2025
0.9756002424957648,0.9105223296416097,0.8658021052466379,0.8673628450435785,0.865885651988779,,,,,,0.9755805553469281,0.9467585199533641,0.9436909097237125,0.9422527260088897,0.9932011413271403,0.9891953081442257,0.9881024015504386,0.9978720692275046,0.9971184695182465,0.9997711411952603,0.3308358780961997,,0.47072062496882294,0.6200811392644839,0.6877847943202746,0.6935562933635084,0.6910371006994357,True,gaaf,6,0.01/pi,burgers,False,2025,0.68,MS_hard_burgers_n6_gaaf_s2025
0.975459086339119,0.9112997201935036,0.8667123562365837,0.8676817316080466,0.8661834779907314,,,,,,0.9761782694493628,0.9476645736852862,0.9441963819534562,0.9426606836025333,0.9932781884901272,0.9892156317195357,0.9880381305408553,0.9978846642702759,0.9971019845043618,0.9997796996679718,0.32999868319609943,,0.4698499907643163,0.6173721699258563,0.6848557684849298,0.6916033597527558,0.6893706078684985,True,gaaf,6,0.01/pi,burgers,False,2025,0.72,MS_hard_burgers_n6_gaaf_s2025
0.9753019140444934,0.9120878867755895,0.8675448167026444,0.8678495679919129,0.8662986987119683,,,,,,0.9767991343793274,0.9485283511236833,0.9446125481552529,0.9429592024905029,0.9933156727030122,0.9891580485955014,0.98788108364006,0.9978896329695236,0.997066559469373,0.9997815675376786,0.32937661264132134,,0.4692548307689334,0.6148225937686963,0.6822534669133029,0.6900413049440616,0.6881626788269193,True,gaaf,6,0.01/pi,burgers,False,2025,0.76,MS_hard_burgers_n6_gaaf_s2025
